47-2041	1.0	0.055	0.055	0.111666666667	0.333333333333	0.278333333333	11
47-2043	1.0	0.0	0.0	0.0	0.055	0.166666666667	11
39-3031	0.555	0.0	0.055	0.666666666667	0.611666666667	0.666666666667	3
47-2044	1.0	0.278333333333	0.445	0.055	0.111666666667	0.611666666667	0
47-5013	1.0	0.445	0.0	0.055	0.221666666667	0.555	0
47-5012	1.0	0.166666666667	0.0	0.166666666667	0.5	0.388333333333	1
45-3011	1.0	0.166666666667	0.0	0.0	0.221666666667	0.111666666667	11
13-1011	0.055	0.055	0.333333333333	0.555	1.0	0.611666666667	3
11-9081	0.333333333333	0.111666666667	0.055	0.5	1.0	0.721666666667	3
19-3011	0.221666666667	1.0	0.278333333333	0.111666666667	0.5	0.611666666667	0
11-2031	0.055	0.055	0.666666666667	0.445	1.0	0.445	5
35-3011	0.555	0.055	0.166666666667	0.445	0.778333333333	0.778333333333	2
29-2034	0.945	0.445	0.055	0.666666666667	0.333333333333	0.333333333333	11
29-2035	0.666666666667	0.388333333333	0.111666666667	0.445	0.221666666667	0.555	0
27-1027	0.666666666667	0.333333333333	1.0	0.166666666667	0.388333333333	0.221666666667	9
29-2031	0.721666666667	0.721666666667	0.055	0.721666666667	0.221666666667	0.445	10
29-2032	0.721666666667	0.833333333333	0.111666666667	0.778333333333	0.278333333333	0.388333333333	9
29-2033	0.833333333333	0.888333333333	0.055	0.5	0.111666666667	0.445	10
29-1031	0.221666666667	0.945	0.221666666667	0.888333333333	0.5	0.166666666667	7
53-4011	1.0	0.221666666667	0.055	0.111666666667	0.221666666667	0.611666666667	0
51-9031	1.0	0.221666666667	0.111666666667	0.0	0.166666666667	0.721666666667	0
15-2091	0.778333333333	0.888333333333	0.221666666667	0.055	0.055	0.721666666667	11
47-4011	1.0	0.611666666667	0.055	0.0	0.278333333333	0.833333333333	0
35-9021	1.0	0.055	0.0	0.055	0.221666666667	0.5	0
19-4051	1.0	0.666666666667	0.111666666667	0.055	0.166666666667	0.721666666667	0
33-1021	0.778333333333	0.278333333333	0.055	0.721666666667	1.0	0.333333333333	3
49-1011	0.611666666667	0.221666666667	0.0	0.278333333333	1.0	0.778333333333	2
35-3022	0.778333333333	0.0	0.055	0.721666666667	0.445	0.166666666667	11
41-9011	0.445	0.0	0.166666666667	0.278333333333	1.0	0.666666666667	3
